Arquivo aberto corretamente! ./instances/RM698_L15.txt
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 122...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 123...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 124...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4708.822266 4708.822266 37.198410 431.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 125...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 126...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 127...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 128...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 129...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 130...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 131...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 132...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 133...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 134...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 135...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 136...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 137...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 138...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 139...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4708.822266 4708.822266 37.198410 431.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 140...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 141...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 142...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 143...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 144...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 145...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 146...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 147...
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 148...
4712.529785 4712.529785 43.583683 429.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4711.127441 4711.127441 40.040485 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 149...
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4706.185059 4706.185059 41.807121 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 150...
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4709.969238 4709.969238 41.965446 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 151...
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 152...
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 153...
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 154...
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 155...
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 156...
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4710.224609 4710.224609 40.741604 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 157...
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 158...
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 159...
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 160...
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 161...
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 162...
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4710.224609 4710.224609 40.741604 430.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 163...
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 164...
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 165...
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 166...
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 167...
4713.230469 4713.230469 44.958389 428.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4712.529785 4712.529785 43.583683 429.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 168...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 169...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 170...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 171...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 172...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 173...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 174...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 175...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 176...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 177...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4710.925293 4710.925293 42.116314 429.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 178...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 179...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 180...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 181...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 182...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
